record_uid,dataset,source_row_index,split,priority_group,magnitude_bin,magnitude,event_id,station_network,station_code,trace_name,waveform_key,component_order,channel_type,units,sampling_rate_hz,n_samples,duration_sec,has_catalog_p,catalog_p_sample,catalog_fields_for_evaluation_only,waveform_qc_status,waveform_error,resolved_waveform_key,waveform_shape,waveform_preprocess,feature_n_samples,feature_sampling_rate_hz,feature_duration_sec,feature_finite_fraction,feature_zero_fraction,feature_max_abs,feature_rms,feature_mad_scale,feature_spike_score,feature_clip_fraction,feature_onset_sec,feature_energy_onset_sec,feature_threshold_onset_sec,feature_energy_end_sec,feature_significant_duration_sec,feature_flag_nonfinite,feature_flag_zero_heavy,feature_flag_clipped,feature_flag_spiky,feature_qc_issue_count,catalog_p_sec,catalog_s_sec,noise_rms,signal_rms,snr_db,snr_bin,selection_status,selected_duration_sec,full_record_assignment,feature_fixed_unstable,selected_3s_psa_failure,spectral_stage,final_duration_sec
PNWAccelerometers:3208,PNWAccelerometers,3208,,low_magnitude_background,<3,1.95,uw61103752,UW,TLW1,"bucket1$3329,:3,:15001","bucket1$3329,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5994,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3208,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,110.12144372457684,9.234391438458005,1.7753220430438874,62.02899589742465,6.666222251849876e-05,14.41,14.41,60.12,95.08,80.67,False,False,False,False,0,59.94,67.26,3.050093215497934,20.45032515069072,16.52774210456483,>=10 dB,stable_candidate,92.0,False,True,True,arias_escalation,150.01
PNWAccelerometers:3209,PNWAccelerometers,3209,,low_magnitude_background,<3,2.37,uw61117911,UW,OHC,"bucket1$3331,:3,:15001","bucket1$3331,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5341,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3209,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,1786.9268159617243,159.2519395268484,60.54541490056838,29.51382559515583,6.666222251849876e-05,0.25,0.25,,139.01,138.76,False,False,False,False,0,53.41,57.01,104.18888790780649,266.16565619439916,8.146612290432003,3-10 dB,stable_candidate,142.01,False,True,False,primary,142.01
PNWAccelerometers:321,PNWAccelerometers,321,,low_magnitude_background,<3,2.34,uw10769333,UW,HUBA,"bucket1$325,:3,:15001","bucket1$325,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5331,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:321,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,1513.592070682929,58.367300422587654,5.64520330320111,268.1200285248624,6.666222251849876e-05,29.66,29.66,53.45,61.28,31.62,False,False,False,True,1,53.31,55.78,12.234968152761093,148.43987538918483,21.678954757307707,>=10 dB,stable_candidate,36.62,False,False,True,full_record_fallback,150.01
PNWAccelerometers:3210,PNWAccelerometers,3210,,low_magnitude_background,<3,2.37,uw61117911,UW,EGRN,"bucket1$3332,:3,:15001","bucket1$3332,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5643,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3210,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,236.37108309241503,28.64787313641372,10.14686635578433,23.294983377569487,6.666222251849876e-05,1.48,1.48,64.77,140.53,139.05,False,False,False,False,0,56.43,63.25,22.22400000236398,47.626522462835126,6.620532868559598,3-10 dB,stable_candidate,143.53,False,True,True,arias_escalation,150.01
PNWAccelerometers:3211,PNWAccelerometers,3211,,low_magnitude_background,<3,2.37,uw61117911,UW,KIMR,"bucket1$3330,:3,:15001","bucket1$3330,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5279,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3211,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,1434.782255445646,84.50087556072657,18.789516648401953,76.36078576655,6.666222251849876e-05,5.44,5.44,55.67,109.84,104.4,False,False,False,False,0,52.79,55.72,38.715747827737225,193.79841286141794,13.989251271317666,>=10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:3212,PNWAccelerometers,3212,,low_magnitude_background,<3,1.55,uw61226602,UW,ELW,"bucket1$3333,:3,:15001","bucket1$3333,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5346,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3212,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,236.37429139143623,10.702451417669971,2.7125565027498015,87.14078071804823,6.666222251849876e-05,3.4,3.4,55.62,133.87,130.47,False,False,False,True,1,53.46,56.28,5.956033025182021,22.894594155709026,11.695517043471401,>=10 dB,stable_candidate,135.47,False,True,True,arias_escalation,150.01
PNWAccelerometers:3213,PNWAccelerometers,3213,,low_magnitude_background,<3,1.55,uw61226602,UW,CDMR,"bucket1$3334,:3,:15001","bucket1$3334,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5474,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3213,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,272.1440264800202,15.45095333747485,1.794595296268279,151.6464614868447,6.666222251849876e-05,27.36,27.36,54.75,64.23,36.870000000000005,False,False,False,True,1,54.74,58.45,4.141451554801159,37.959520543425036,19.243362656538494,>=10 dB,stable_candidate,41.87,False,False,True,full_record_fallback,150.01
PNWAccelerometers:3214,PNWAccelerometers,3214,,low_magnitude_background,<3,1.47,uw61242311,UW,PAYL,"bucket1$3335,:3,:15001","bucket1$3335,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5430,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3214,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,605.3153386311794,76.11524080695293,33.23695234642757,18.212119219656454,6.666222251849876e-05,0.89,0.89,,143.41,142.52,False,False,False,False,0,54.3,58.41,69.46832783913018,93.67976173192571,2.5971786459868134,<3 dB,stable_candidate,146.41,False,True,True,arias_escalation,150.01
PNWAccelerometers:3215,PNWAccelerometers,3215,,low_magnitude_background,<3,1.6,uw61225947,UW,MBPA,"bucket1$3336,:3,:15001","bucket1$3336,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5280,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3215,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,1044.65909087238,45.04520763585224,9.233311417409864,113.14024228649144,6.666222251849876e-05,6.53,6.53,55.1,109.58,103.05,False,False,False,True,1,52.8,55.08,19.591773814447222,106.98908704583799,14.745314467709745,>=10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:3216,PNWAccelerometers,3216,,low_magnitude_background,<3,1.6,uw61225947,UW,EARN,"bucket1$3337,:3,:15001","bucket1$3337,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5331,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3216,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,110.93750195317268,27.73425131576581,3.810109191144374,29.11662012496088,6.666222251849876e-05,0.27,0.27,,56.0,55.73,False,False,False,False,0,53.31,56.51,40.75814653389611,15.073133976143298,-8.640217340075264,<3 dB,stable_candidate,59.0,False,True,False,primary,59.0
PNWAccelerometers:3217,PNWAccelerometers,3217,,low_magnitude_background,<3,1.6,uw61225947,UW,TLW1,"bucket1$3338,:3,:15001","bucket1$3338,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5299,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3217,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,311.82100344270356,14.533054978392778,1.7871640772373614,174.4781060755896,6.666222251849876e-05,32.01,32.01,53.23,70.76,38.75000000000001,False,False,False,True,1,52.99,55.33,3.2056616713168595,36.64127084023707,21.161056869061813,>=10 dB,stable_candidate,62.0,False,True,True,full_record_fallback,150.01
PNWAccelerometers:3218,PNWAccelerometers,3218,,low_magnitude_background,<3,1.84,uw61225667,UW,TLW1,"bucket1$3340,:3,:15001","bucket1$3340,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5511,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3218,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,398.6194013322074,20.392149864242352,1.6424265346626206,242.7015107948739,6.666222251849876e-05,55.11,55.16,55.11,66.92,11.760000000000003,False,False,False,True,1,55.11,58.96,2.8490312695786417,50.59449119006005,24.988120337178255,>=10 dB,stable_candidate,16.81,False,False,True,full_record_fallback,150.01
PNWAccelerometers:3219,PNWAccelerometers,3219,,low_magnitude_background,<3,1.84,uw61225667,UW,CDMR,"bucket1$3341,:3,:15001","bucket1$3341,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5688,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3219,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,161.58521798273875,11.472787817797458,1.4534362284315614,111.17461834366776,6.666222251849876e-05,24.08,24.08,60.85,75.9,51.82000000000001,False,False,False,True,1,56.88,62.15,2.7243856546866088,27.141409623445842,19.967276294270004,>=10 dB,stable_candidate,56.83,False,True,True,full_record_fallback,150.01
PNWAccelerometers:3220,PNWAccelerometers,3220,,low_magnitude_background,<3,1.84,uw61225667,UW,ALCT,"bucket1$3339,:3,:15001","bucket1$3339,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5530,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3220,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,348.311284499175,43.645460281826274,21.967368375852377,15.855849391684806,6.666222251849876e-05,0.12,0.12,,143.86,143.74,False,False,False,False,0,55.3,60.12,40.19567828144481,45.99219170808215,1.1700948868726033,<3 dB,stable_candidate,146.87,False,True,False,primary,146.87
PNWAccelerometers:3221,PNWAccelerometers,3221,,low_magnitude_background,<3,1.0,uw61225202,UW,CDMR,"bucket1$3342,:3,:15001","bucket1$3342,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5304,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3221,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,83.5039058727438,5.764500421313232,1.3615716290647355,61.32905833981183,6.666222251849876e-05,3.92,3.92,55.23,129.31,125.39,False,False,False,False,0,53.04,55.53,3.1510558471553782,12.687775874816266,12.09858795997942,>=10 dB,stable_candidate,130.39,False,True,True,arias_escalation,150.01
PNWAccelerometers:3222,PNWAccelerometers,3222,,low_magnitude_background,<3,1.0,uw61225202,UW,ELW,"bucket1$3343,:3,:15001","bucket1$3343,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5325,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3222,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,43.0214809131789,3.371798631842746,1.2418956042692624,34.64178532018636,6.666222251849876e-05,0.55,0.55,53.41,141.89,141.33999999999995,False,False,False,False,0,53.25,56.03,3.0238544841997976,4.909020709374312,4.208679525812201,3-10 dB,stable_candidate,144.89,False,True,False,primary,144.89
PNWAccelerometers:3223,PNWAccelerometers,3223,,low_magnitude_background,<3,0.8,uw61240881,UW,TLW1,"bucket1$3344,:3,:15001","bucket1$3344,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5336,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3223,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,59.87390160020587,3.435540008782362,1.0861425364494683,55.12527093905178,6.666222251849876e-05,1.21,1.21,55.99,137.01,135.79999999999998,False,False,False,False,0,53.36,55.98,2.4230709290032704,6.463754560624607,8.52237460114344,3-10 dB,stable_candidate,140.01,False,True,False,arias_escalation,150.01
PNWAccelerometers:3224,PNWAccelerometers,3224,,low_magnitude_background,<3,0.78,uw61240206,UW,TLW1,"bucket1$3345,:3,:15001","bucket1$3345,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5286,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3224,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,119.28099754587618,4.06246141534049,1.1295379638845584,105.60158344360616,6.666222251849876e-05,1.37,1.37,52.86,145.67,144.29999999999998,False,False,False,True,1,52.86,55.19,2.443119846312811,8.338224389820029,10.662576131859504,>=10 dB,stable_candidate,148.67,False,True,True,arias_escalation,150.01
PNWAccelerometers:3225,PNWAccelerometers,3225,,low_magnitude_background,<3,1.46,uw61219762,UW,BRKS,"bucket1$3346,:3,:15001","bucket1$3346,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5469,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3225,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,231.88934578569783,18.434019058155464,5.692624658603799,40.73504924221935,6.666222251849876e-05,6.16,6.16,13.51,117.44,111.28,False,False,False,False,0,54.69,59.05,9.107608566649791,30.24265898221098,10.424312308781564,>=10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:3226,PNWAccelerometers,3226,,low_magnitude_background,<3,1.46,uw61219762,UW,LYNC,"bucket1$3347,:3,:15001","bucket1$3347,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5466,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3226,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,23.094956401793542,5.841157368686529,2.3001330292222044,10.040704649853735,6.666222251849876e-05,0.62,0.62,,146.9,146.28,False,False,False,False,0,54.66,58.48,5.30711948988482,6.496375892469509,1.7562456032954317,<3 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:3227,PNWAccelerometers,3227,,low_magnitude_background,<3,1.46,uw61202576,UW,TLW1,"bucket1$3348,:3,:15001","bucket1$3348,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5313,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3227,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,240.46055846979988,9.803673466305176,1.737909553947326,138.3619521071394,6.666222251849876e-05,8.13,8.13,53.46,97.01,88.88000000000001,False,False,False,True,1,53.13,55.54,3.818269563882001,23.716136746458297,15.86354720307976,>=10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:3228,PNWAccelerometers,3228,,low_magnitude_background,<3,1.95,uw61202186,UW,MBPA,"bucket1$3349,:3,:15001","bucket1$3349,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5311,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3228,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,483.3928249601651,21.898422222095785,4.8569862463801545,99.52526122972476,6.666222251849876e-05,4.32,4.32,53.11,116.57,112.25,False,False,False,True,1,53.11,55.78,11.224246144773348,50.0758111779817,12.989416221387904,>=10 dB,stable_candidate,117.25,False,True,False,primary,117.25
PNWAccelerometers:3229,PNWAccelerometers,3229,,low_magnitude_background,<3,1.95,uw61202186,UW,EVCC,"bucket1$3350,:3,:15001","bucket1$3350,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5512,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3229,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,295.2134801503954,26.7051144464591,9.125579462694192,32.3501078870928,6.666222251849876e-05,1.01,1.01,60.08,139.39,138.38,False,False,False,False,0,55.12,59.87,18.73143589662637,46.93885518209486,7.97922845512387,3-10 dB,stable_candidate,142.39,False,True,False,primary,142.39
PNWAccelerometers:3230,PNWAccelerometers,3230,,low_magnitude_background,<3,1.95,uw61202186,UW,TLW1,"bucket1$3351,:3,:15001","bucket1$3351,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5658,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3230,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,309.63589789226353,13.193698050043238,1.9988809916466872,154.90461872729304,0.0001333244450369,10.39,10.39,61.21,77.07,66.67999999999999,False,False,False,True,1,56.58,61.26,3.8068402100414853,31.257877667005815,18.28789678449804,>=10 dB,stable_candidate,92.0,False,True,True,arias_escalation,146.69
PNWAccelerometers:3231,PNWAccelerometers,3231,,low_magnitude_background,<3,1.95,uw61202186,UW,SWID,"bucket1$3352,:3,:15001","bucket1$3352,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5713,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3231,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,53.693428659304686,4.288755519020057,1.435670149176272,37.39955775364679,6.666222251849876e-05,1.67,1.67,57.23,135.09,133.42000000000002,False,False,False,False,0,57.13,63.12,3.3749714819317354,7.471630841626137,6.902905973545782,3-10 dB,stable_candidate,138.09,False,True,False,primary,138.09
PNWAccelerometers:3232,PNWAccelerometers,3232,,low_magnitude_background,<3,1.7,uw61201846,UW,EVCC,"bucket1$3353,:3,:15001","bucket1$3353,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5506,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3232,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,223.01884767924227,44.784285448612856,17.916958679051884,12.447360719762726,6.666222251849876e-05,0.26,0.26,,141.26,141.0,False,False,False,False,0,55.06,59.8,34.951379708080374,49.10445430883685,2.9531312985083344,<3 dB,stable_candidate,144.26,False,True,False,arias_escalation,150.01
PNWAccelerometers:3233,PNWAccelerometers,3233,,low_magnitude_background,<3,1.7,uw61201846,UW,SWID,"bucket1$3355,:3,:15001","bucket1$3355,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5706,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3233,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,39.405827001802216,3.987725789962445,1.4848433845521,26.538709342526992,6.666222251849876e-05,0.77,0.77,57.16,140.25,139.48,False,False,False,False,0,57.06,63.06,3.2064206679154283,6.032166777719282,5.48905682394011,3-10 dB,stable_candidate,143.25,False,True,False,arias_escalation,150.01
PNWAccelerometers:3234,PNWAccelerometers,3234,,low_magnitude_background,<3,1.7,uw61201846,UW,MBPA,"bucket1$3354,:3,:15001","bucket1$3354,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5302,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3234,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,412.69664726217854,21.05313913339276,6.658993684069956,61.9758280067837,6.666222251849876e-05,2.41,2.41,53.1,137.44,135.03,False,False,False,False,0,53.02,55.55,15.140179417724465,40.574301415848986,8.562400587310673,3-10 dB,stable_candidate,140.03,False,True,True,arias_escalation,150.01
PNWAccelerometers:3235,PNWAccelerometers,3235,,low_magnitude_background,<3,1.41,uw61225191,UW,BEVT,"bucket1$3356,:3,:15001","bucket1$3356,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5420,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3235,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,368.17296904864634,36.71390891635003,13.286886223307624,27.70949964204583,6.666222251849876e-05,0.96,0.96,,149.83,148.87,False,False,False,False,0,54.2,57.97,31.808880034859072,34.3605818998124,0.6702426364926252,<3 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:3236,PNWAccelerometers,3236,,low_magnitude_background,<3,1.82,uw61223796,UW,EGRN,"bucket1$3357,:3,:15001","bucket1$3357,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5078,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3236,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,489.51666740877374,24.772056333081913,4.747075242906169,103.11963521966226,6.666222251849876e-05,0.6,0.6,52.68,107.33,106.73,False,False,False,True,1,50.78,52.64,9.201147417203094,59.14824103079129,16.161996902269102,>=10 dB,stable_candidate,110.33,False,True,False,primary,110.33
PNWAccelerometers:3237,PNWAccelerometers,3237,,low_magnitude_background,<3,1.66,uw61221861,UW,SWID,"bucket1$3358,:3,:15001","bucket1$3358,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5615,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3237,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,72.7716961589816,4.565799787980161,1.5483778191298707,46.99866870986082,6.666222251849876e-05,1.38,1.38,56.22,139.73,138.35,False,False,False,False,0,56.15,61.59,3.7861298703235344,7.332139230585129,5.740703926827529,3-10 dB,stable_candidate,142.73,False,True,False,primary,142.73
PNWAccelerometers:3238,PNWAccelerometers,3238,,low_magnitude_background,<3,1.47,uw61202307,UW,ELW,"bucket1$3361,:3,:15001","bucket1$3361,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5393,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3238,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,166.93529319247608,5.978703627866624,1.1637022736997278,143.45189226256568,6.666222251849876e-05,5.75,5.75,53.93,112.84,107.09,False,False,False,True,1,53.93,57.16,2.583721083331393,13.862900514000192,14.592169549487313,>=10 dB,stable_candidate,150.01,False,True,False,primary,150.01
PNWAccelerometers:3239,PNWAccelerometers,3239,,low_magnitude_background,<3,1.47,uw61202307,UW,RAW,"bucket1$3362,:3,:15001","bucket1$3362,:3,:15001",ENZ,EN,accelerometer,100.0,15001,150.01,True,5461,"catalog_p_sec,catalog_s_sec,catalog_p_sample,catalog_s_sample",ok,,PNWAccelerometers:3239,3x15001,linear_detrend_highpass_0.1hz,15001,100.0,150.01,1.0,0.0,66.43915330786562,6.078497003931166,2.023523260118405,32.833402322233745,6.666222251849876e-05,2.78,2.78,58.74,138.86,136.08,False,False,False,False,0,54.61,58.42,4.4485960298728005,10.832092038787765,7.729787431374547,3-10 dB,stable_candidate,141.1,False,True,True,arias_escalation,150.01
